project,area_bucket,district,tenure,propertyType,avg_buy,most_recent_buy,avg_buy_2020,avg_buy_2021,avg_buy_2022,avg_buy_2023,avg_buy_2024,avg_buy_2025,avg_rent,most_recent_rent,avg_rent_2020,avg_rent_2021,avg_rent_2022,avg_rent_2023,avg_rent_2024,avg_rent_2025,ROI
THE WINDSOR,150-200,20.0,Freehold,Condominium,2904222.0,2990000.0,,,,2950000.0,2898888.0,2884000.0,6500.0,6200.0,,,,6800.0,6200.0,,40.18817204301075
THE WINDSOR,160-170,,,,,,,,,,,,5800.0,5800.0,,,,5800.0,,5800.0,
THE WINDSOR,170-180,,,,,,,,,,,,4650.0,4800.0,,,4500.0,,4800.0,,
THE WINDSOR,180-190,,,,,,,,,,,,4708.0,5300.0,,3966.6666666666665,4000.0,4350.0,5726.666666666667,5300.0,
THE WINDSOR,190-200,,,,,,,,,,,,4850.0,5800.0,,3900.0,,5800.0,,,
THE WINDSOR,200-210,,,,,,,,,,,,5095.454545454545,5500.0,,3925.0,6400.0,5583.333333333333,5850.0,5500.0,
THE WINDSOR,200-250,20.0,Freehold,Condominium,2824000.0,3410000.0,2650000.0,2686666.6666666665,,3410000.0,,,,,,,,,,,
THE WINDSOR,210-220,,,,,,,,,,,,4100.0,4900.0,,4100.0,,,,,
THE WINDSOR,220-230,,,,,,,,,,,,5628.571428571428,6000.0,,3750.0,,6700.0,,5900.0,
THE WINDSOR,230-240,,,,,,,,,,,,3000.0,3000.0,,3000.0,,,,,
THE WINDSOR,270-280,,,,,,,,,,,,3200.0,3200.0,,3200.0,,,,,
THE WISTERIA,100-110,27.0,99 yrs lease commencing from 2015,Apartment,1458833.3333333333,1628000.0,1265000.0,1353250.0,1465000.0,,1579600.0,,4111.111111111111,4500.0,,3500.0,4500.0,5350.0,3900.0,,30.14814814814815
THE WISTERIA,40-50,27.0,99 yrs lease commencing from 2015,Apartment,607520.0,700000.0,560000.0,587600.0,658000.0,687000.0,700000.0,,2382.6923076923076,2800.0,,1868.1818181818182,2291.6666666666665,2657.1428571428573,2583.3333333333335,2687.5,20.833333333333332
THE WISTERIA,50-60,27.0,99 yrs lease commencing from 2015,Apartment,782319.4,853000.0,675000.0,735500.0,785600.0,777666.6666666666,823077.6,826500.0,2759.2105263157896,2850.0,,2181.25,2610.5263157894738,3184.375,3005.8823529411766,2893.75,24.941520467836256
THE WISTERIA,60-70,27.0,99 yrs lease commencing from 2015,Apartment,920914.4615384615,1010000.0,,842000.0,881500.0,953000.0,978962.6666666666,999000.0,2740.4761904761904,3100.0,,2250.0,2460.0,3260.0,3366.6666666666665,3100.0,27.150537634408604
THE WISTERIA,80-90,27.0,99 yrs lease commencing from 2015,Apartment,1175076.923076923,1355000.0,,1060875.0,1156000.0,1239000.0,1291666.6666666667,1301000.0,3519.4285714285716,4000.0,2600.0,2815.6666666666665,3195.4545454545455,4021.875,3777.2727272727275,3930.0,28.229166666666668
THE WOODGROVE,70-80,25.0,99 yrs lease commencing from 1996,Apartment,706666.6666666666,820000.0,610000.0,690000.0,820000.0,,,,2880.0,2950.0,,2500.0,3187.5,2900.0,3350.0,2950.0,23.163841807909606
THE WOODGROVE,80-90,25.0,99 yrs lease commencing from 1996,Apartment,765500.0,832000.0,640000.0,722500.0,755000.0,843000.0,,,3336.315789473684,3900.0,,2444.4444444444443,3214.285714285714,3820.0,3672.7272727272725,3750.0,17.77777777777778
THE WOODGROVE,90-100,25.0,99 yrs lease commencing from 1996,Apartment,867000.0,950000.0,,793500.0,828000.0,,970000.0,950000.0,3046.4285714285716,4100.0,,2066.6666666666665,2287.5,4000.0,3860.0,,19.308943089430894
THE WOODLEIGH RESIDENCES,100-110,13.0,99 yrs lease commencing from 2017,Apartment,2456121.212121212,2491000.0,2622000.0,2443250.0,2452035.714285714,,,,8175.0,7900.0,,,,8175.0,,,26.276371308016877
THE WOODLEIGH RESIDENCES,100-150,13.0,99 yrs lease commencing from 2017,Apartment,3007240.7407407407,3450000.0,2826000.0,2885954.5454545454,3066344.827586207,,,3575000.0,,,,,,,,,
THE WOODLEIGH RESIDENCES,110-120,,,,,,,,,,,,10825.0,10000.0,,,,11100.0,10000.0,,
THE WOODLEIGH RESIDENCES,130-140,,,,,,,,,,,,10666.666666666666,11000.0,,,,10500.0,,11000.0,
THE WOODLEIGH RESIDENCES,50-60,13.0,99 yrs lease commencing from 2017,Apartment,1230022.9032258065,1270000.0,1174303.0303030303,1336285.7142857143,1265000.0,1264500.0,1279951.6666666667,1302000.0,4179.473684210527,4000.0,,,,4174.545454545455,4198.4375,4137.5,26.458333333333332
THE WOODLEIGH RESIDENCES,60-70,13.0,99 yrs lease commencing from 2017,Apartment,1487405.4054054054,1865000.0,1310500.0,1578974.358974359,1718500.0,1592818.1818181819,1582333.3333333333,1644166.6666666667,4637.2558139534885,4800.0,,,,4661.783783783784,4572.826086956522,4653.333333333333,32.37847222222222
THE WOODLEIGH RESIDENCES,70-80,13.0,99 yrs lease commencing from 2017,Apartment,1792055.5555555555,2100000.0,1670714.2857142857,1787950.0,1802000.0,1978000.0,1986000.0,2100000.0,6030.952380952381,6300.0,,,,6073.076923076923,5962.5,,27.777777777777775
THE WOODLEIGH RESIDENCES,80-90,13.0,99 yrs lease commencing from 2017,Apartment,2056065.357142857,2430000.0,1896533.3333333333,2051691.3777777778,1997210.5263157894,2270970.0,2406000.0,2508064.6666666665,6695.37037037037,7500.0,,,,6646.0526315789475,6700.0,7060.0,27.0
THE WOODLEIGH RESIDENCES,90-100,13.0,99 yrs lease commencing from 2017,Apartment,2254685.714285714,2310000.0,2150111.111111111,2240153.846153846,2341615.3846153845,,,,7850.0,8000.0,,,,7883.333333333333,7816.666666666667,,24.0625
THE WOODS,350-400,22.0,99 yrs lease commencing from 2010,Strata Terrace,2149545.4545454546,2650000.0,1796000.0,1971666.6666666667,2211666.6666666665,2281666.6666666665,2409500.0,2579000.0,6350.0,6700.0,,5050.0,6100.0,6833.333333333333,6600.0,6900.0,32.960199004975124
THE WOODS,400-450,22.0,99 yrs lease commencing from 2010,Strata Semi-detached,2300000.0,2300000.0,,2300000.0,2300000.0,,,,7100.0,6500.0,,,6000.0,6500.0,8500.0,7250.0,29.48717948717949
THE YARDLEY,100-150,19.0,Freehold,Apartment,1965272.7272727273,2265000.0,,1706000.0,1962500.0,2092500.0,2232500.0,,,,,,,,,,
THE YARDLEY,110-120,,,,,,,,,,,,4509.677419354839,5700.0,,3385.0,4337.5,5558.333333333333,5550.0,5233.333333333333,
THE YARDLEY,120-130,,,,,,,,,,,,4980.0,5200.0,,3800.0,5800.0,,5750.0,,
THE YARDLEY,130-140,,,,,,,,,,,,4426.857142857143,5900.0,,3666.6666666666665,4696.0,5900.0,,,
THOMSON 800,100-150,11.0,Freehold,Condominium,2397850.736842105,2540000.0,2075000.0,2198357.1428571427,2509444.0,2600000.0,2643629.3333333335,2540000.0,,,,,,,,,
THOMSON 800,110-120,,,,,,,,,,,,4441.666666666667,5200.0,,3366.6666666666665,4200.0,4925.0,4950.0,5200.0,
THOMSON 800,120-130,,,,,,,,,,,,4485.714285714285,4400.0,3566.6666666666665,3683.3333333333335,4223.529411764706,5013.1578947368425,5110.714285714285,4966.666666666667,
THOMSON 800,130-140,,,,,,,,,,,,4437.692307692308,5250.0,,3571.4285714285716,4492.307692307692,4909.375,5112.5,5085.714285714285,
THOMSON 800,150-160,11.0,Freehold,Condominium,2776995.52,3218000.0,2370000.0,2534722.0,2769000.0,2919500.0,2907857.1428571427,3149000.0,5121.148148148148,6000.0,4125.0,4239.393939393939,4740.441176470588,5953.939393939394,5552.083333333333,5811.111111111111,44.69444444444445
THOMSON 800,150-200,11.0,Freehold,Condominium,2588000.0,2588000.0,,2588000.0,,,,,,,,,,,,,
THOMSON 800,160-170,,,,,,,,,,,,4460.0,5500.0,,3800.0,5000.0,4000.0,,5500.0,
THOMSON 800,300-350,11.0,Freehold,Condominium,4828000.0,4828000.0,,,4828000.0,,,,,,,,,,,,
THOMSON 800,350-400,11.0,Freehold,Condominium,5380000.0,5380000.0,,,,,,5380000.0,,,,,,,,,
THOMSON 800,>300,,,,,,,,,,,,12421.42857142857,11700.0,,10766.666666666666,11700.0,15625.0,11700.0,,
THOMSON EURO-ASIA,100-110,11.0,Freehold,Condominium,2409377.6,2608888.0,,2319000.0,2400000.0,,2608888.0,,5110.897435897436,5500.0,4300.0,4147.826086956522,5358.823529411765,5897.222222222223,5378.571428571428,5280.0,39.52860606060606
THOMSON EURO-ASIA,100-150,11.0,Freehold,Condominium,2756250.0,2820000.0,,2800000.0,2702500.0,2820000.0,,,,,,,,,,,
THOMSON EURO-ASIA,110-120,,,,,,,,,,,,5597.627118644068,5700.0,,4631.111111111111,5622.727272727273,6280.0,6053.571428571428,6250.0,
THOMSON EURO-ASIA,120-130,,,,,,,,,,,,5000.0,5000.0,,5000.0,,,,,
THOMSON EURO-ASIA,150-160,,,,,,,,,,,,6464.285714285715,7000.0,,5200.0,5350.0,6925.0,,7000.0,
THOMSON EURO-ASIA,80-90,11.0,Freehold,Condominium,2025000.0,2000000.0,,,,2050000.0,2000000.0,,4031.417910447761,4300.0,,3379.2105263157896,3778.125,4796.428571428572,4268.181818181818,4478.571428571428,38.75968992248062
THOMSON GARDEN ESTATE,100-110,20.0,Freehold,Terrace,2711858.285714286,3100000.0,,2061000.0,,3200002.0,,,,,,,,,,,
THOMSON GARDEN ESTATE,100-150,20.0,Freehold,Terrace,3026878.5454545454,3450000.0,2800000.0,2440000.0,2668888.0,3107194.0,3506000.0,,3920.4545454545455,3900.0,3000.0,3363.6363636363635,3477.2727272727275,4435.714285714285,4477.777777777777,4580.0,73.71794871794872
THOMSON GARDEN ESTATE,150-160,20.0,Freehold,Terrace,3593333.3333333335,4200000.0,,2950000.0,3630000.0,,,4200000.0,,,,,,,,,
THOMSON GARDEN ESTATE,150-200,20.0,Freehold,Terrace,4191213.5384615385,6388888.0,3000000.0,2750000.0,4333333.333333333,4336000.0,4529629.333333333,6388888.0,4853.380952380952,3500.0,,4846.666666666667,4575.0,5650.0,4807.25,4237.333333333333,152.11638095238095
THOMSON GARDEN ESTATE,200-250,20.0,Freehold,Terrace,3665000.0,4900000.0,2750000.0,3585000.0,4900000.0,,,,5460.0,6800.0,,,5125.0,,6800.0,,60.04901960784314
THOMSON GARDEN ESTATE,250-300,20.0,Freehold,Terrace,3750000.0,3750000.0,3750000.0,,,,,,8000.0,8000.0,,,,,8000.0,,39.0625
THOMSON GARDEN ESTATE,350-400,,,,,,,,,,,,5500.0,5500.0,,5500.0,,,,,
THOMSON GARDEN ESTATE,80-90,20.0,Freehold,Terrace,2547531.714285714,2650000.0,2050000.0,2086333.3333333333,2437600.0,2826000.0,2726861.0,2876666.6666666665,,,,,,,,,
THOMSON GARDEN ESTATE,90-100,20.0,Freehold,Terrace,2413800.0,2460000.0,1950000.0,2007500.0,,3380000.0,2694500.0,,,,,,,,,,
THOMSON GARDEN ESTATE,<=100,,,,,,,,,,,,3295.090909090909,5200.0,2400.0,2656.5,2930.769230769231,4164.285714285715,4020.8333333333335,5100.0,
THOMSON GRAND,100-150,20.0,99 yrs lease commencing from 2010,Condominium,2149341.0434782607,2470000.0,1879000.0,1881987.5555555555,2140937.5,2278285.714285714,2485542.8571428573,2467500.0,,,,,,,,,
THOMSON GRAND,120-130,,,,,,,,,,,,4580.728971962617,5700.0,3325.0,3519.3333333333335,4250.0,5645.0,5300.0,5480.0,
THOMSON GRAND,130-140,,,,,,,,,,,,5183.125,5800.0,,4026.0,4700.0,6260.0,5800.0,5800.0,
THOMSON GRAND,140-150,,,,,,,,,,,,4778.636363636364,6200.0,,3963.0,4425.0,5975.0,,,
THOMSON GRAND,150-160,20.0,99 yrs lease commencing from 2010,Condominium,2536900.0,2980000.0,2230000.0,2432000.0,2544000.0,2508000.0,2750000.0,2935000.0,5463.333333333333,6000.0,4000.0,4471.428571428572,5350.0,6525.0,6325.0,5925.0,41.38888888888889
THOMSON GRAND,150-200,20.0,99 yrs lease commencing from 2010,Condominium,2863000.0,3038000.0,,2688000.0,,,3038000.0,,,,,,,,,,
THOMSON GRAND,160-170,,,,,,,,,,,,4400.0,4400.0,,4400.0,,,,,
THOMSON GRAND,190-200,,,,,,,,,,,,7400.0,9000.0,,,7100.0,,7700.0,,
THOMSON GRAND,200-250,20.0,99 yrs lease commencing from 2010,Condominium,3260000.0,3260000.0,,,,3260000.0,,,,,,,,,,,
THOMSON GRAND,450-500,20.0,99 yrs lease commencing from 2010,Strata Terrace,3579727.272727273,3760000.0,,3450000.0,3515000.0,3620000.0,3437000.0,3660000.0,8316.166666666666,9200.0,6200.0,6164.166666666667,8290.0,9783.333333333334,9060.0,9700.0,34.05797101449276
THOMSON GRAND,500-550,20.0,99 yrs lease commencing from 2010,Strata Terrace,3100000.0,3100000.0,,3100000.0,,,,,,,,,,,,,
THOMSON GRAND,550-600,,,,,,,,,,,,8333.333333333334,8500.0,,,,8000.0,8500.0,8500.0,
THOMSON GRAND,600-650,,,,,,,,,,,,7000.0,7000.0,,7000.0,,,,,
THOMSON GRAND,80-90,20.0,99 yrs lease commencing from 2010,Condominium,1476056.2857142857,1690000.0,1322666.6666666667,1332090.9090909092,1589229.3333333333,1569166.6666666667,1705296.0,1705000.0,3569.387755102041,3850.0,2600.0,2771.6,3269.5,4087.5,4090.0,4077.5,36.58008658008658
THOMSON GRAND,90-100,20.0,99 yrs lease commencing from 2010,Condominium,1659907.3333333333,1680000.0,,1516000.0,1636666.6666666667,1760000.0,1750888.0,1715000.0,3471.4285714285716,4600.0,,2763.6363636363635,3030.0,4062.5,3925.0,4240.0,30.434782608695652
THOMSON GROVE,100-150,26.0,Freehold,Condominium,2325368.0,2600000.0,1800000.0,,2270000.0,2260000.0,2340875.0,2472222.0,,,,,,,,,
THOMSON GROVE,130-140,,,,,,,,,,,,3776.5625,4000.0,,2702.777777777778,3500.0,4688.888888888889,4311.111111111111,4337.5,
THOMSON GROVE,140-150,,,,,,,,,,,,3553.125,5000.0,,2537.5,3240.0,4800.0,3975.0,5000.0,
THOMSON GROVE,150-200,26.0,Freehold,Condominium,2910000.0,2910000.0,,,,,2910000.0,,,,,,,,,,
THOMSON GROVE,190-200,,,,,,,,,,,,5566.666666666667,6100.0,,,4500.0,6100.0,6100.0,,
THOMSON GROVE,260-270,,,,,,,,,,,,7083.333333333333,8300.0,,6000.0,6100.0,8300.0,6900.0,8300.0,
THOMSON HILLS ESTATE,100-150,20.0,Freehold,Apartment,1050000.0,1050000.0,,,,1050000.0,,,,,,,,,,,
THOMSON HILLS ESTATE,150-160,20.0,Freehold,Apartment,2040000.0,2320000.0,,1800000.0,2000000.0,,2320000.0,,3233.3333333333335,3200.0,,3200.0,3300.0,,3200.0,,60.416666666666664
THOMSON HILLS ESTATE,150-200,20.0,Freehold,Terrace,3891999.888888889,3891999.0,,4900000.0,3369200.0,,5430000.0,3925999.5,6435.272727272727,6500.0,,,5800.0,6550.0,6433.333333333333,6496.0,49.897423076923076
THOMSON HILLS ESTATE,160-170,,,,,,,,,,,,3283.3333333333335,3600.0,,2650.0,3600.0,,,3600.0,
THOMSON HILLS ESTATE,200-250,20.0,Freehold,Terrace,3862333.3333333335,6000000.0,3110000.0,3250000.0,4250000.0,3837000.0,3945000.0,6000000.0,6536.363636363636,6500.0,,4750.0,5133.333333333333,8266.666666666666,6900.0,7650.0,76.92307692307692
THOMSON HILLS ESTATE,250-300,20.0,Freehold,Terrace,3600000.0,3600000.0,,3600000.0,,,,,7385.714285714285,9500.0,,4100.0,4100.0,9150.0,7014.285714285715,9500.0,31.578947368421055
THOMSON HILLS ESTATE,300-350,20.0,Freehold,Semi-detached,4414320.888888889,5380000.0,4280000.0,4250000.0,4265000.0,,4322222.0,5380000.0,6380.0,12000.0,,4966.666666666667,8500.0,,,,37.36111111111111
THOMSON HILLS ESTATE,350-400,20.0,Freehold,Semi-detached,5829600.0,6950000.0,,4850000.0,5800000.0,5198000.0,6650000.0,,7000.0,9200.0,,4800.0,,,9200.0,,62.95289855072463
THOMSON HILLS ESTATE,400-450,20.0,Freehold,Semi-detached,5375000.0,6200000.0,,4550000.0,,,6200000.0,,5400.0,5400.0,,,5400.0,,,,95.679012345679
THOMSON HILLS ESTATE,450-500,20.0,Freehold,Semi-detached,5818888.0,5818888.0,,,5818888.0,,,,7000.0,7000.0,,,7000.0,,,,69.27247619047618
THOMSON HILLS ESTATE,550-600,20.0,Freehold,Semi-detached,6482800.0,6482800.0,,,6482800.0,,,,,,,,,,,,
THOMSON IMPERIAL COURT,100-110,20.0,Freehold,Apartment,1588888.0,1588888.0,,,,,,1588888.0,3700.0,3800.0,,,3600.0,,3800.0,,34.8440350877193
THOMSON IMPERIAL COURT,100-150,20.0,Freehold,Apartment,1540000.0,1700000.0,1460000.0,,,1700000.0,,,,,,,,,,,
THOMSON IMPERIAL COURT,110-120,,,,,,,,,,,,3300.0,3600.0,,,3000.0,,3600.0,,
THOMSON IMPERIAL COURT,120-130,,,,,,,,,,,,3575.0,4100.0,,2625.0,3800.0,4500.0,4100.0,,
THOMSON IMPERIAL COURT,130-140,,,,,,,,,,,,3933.3333333333335,4500.0,,3125.0,4275.0,4300.0,4500.0,,
THOMSON IMPERIAL COURT,150-200,20.0,Freehold,Apartment,2670000.0,2700000.0,,,,,2640000.0,2700000.0,,,,,,,,,
THOMSON IMPERIAL COURT,200-210,,,,,,,,,,,,4350.0,4600.0,,,4100.0,,4600.0,,
THOMSON IMPERIAL COURT,200-250,20.0,Freehold,Apartment,2418000.0,2418000.0,,,,,2418000.0,,,,,,,,,,
THOMSON IMPRESSIONS,100-150,20.0,99 yrs lease commencing from 2015,Apartment,2219126.8571428573,2550000.0,1850000.0,,2051944.0,2215000.0,,2575000.0,,,,,,,,,
THOMSON IMPRESSIONS,110-120,,,,,,,,,,,,4725.862068965517,5200.0,,3757.1428571428573,4642.857142857143,5100.0,5250.0,5350.0,
THOMSON IMPRESSIONS,150-200,20.0,99 yrs lease commencing from 2015,Apartment,3040000.0,3490000.0,,2815000.0,,3490000.0,,,,,,,,,,,
THOMSON IMPRESSIONS,170-180,,,,,,,,,,,,5520.0,6700.0,5000.0,5000.0,5900.0,,6700.0,,
THOMSON IMPRESSIONS,40-50,20.0,99 yrs lease commencing from 2015,Apartment,821600.45,870000.0,750000.0,765113.1111111111,805300.0,844500.0,863142.8571428572,875400.0,2605.497076023392,3100.0,2100.0,2038.75,2529.3478260869565,3043.939393939394,2956.0,3084.6153846153848,23.387096774193548
THOMSON IMPRESSIONS,60-70,20.0,99 yrs lease commencing from 2015,Apartment,1266963.6363636365,1480000.0,1212300.0,1230333.3333333333,1295000.0,1355000.0,1480000.0,,3318.967741935484,3800.0,,2526.4444444444443,3342.8571428571427,3843.75,3750.0,3666.6666666666665,32.45614035087719
THOMSON IMPRESSIONS,70-80,20.0,99 yrs lease commencing from 2015,Apartment,1397833.3333333333,1490000.0,,1286500.0,1380000.0,1369333.3333333333,1550000.0,1530000.0,3418.3333333333335,4000.0,,2550.0,3156.6666666666665,4050.0,4000.0,4016.0,31.041666666666668
THOMSON IMPRESSIONS,90-100,20.0,99 yrs lease commencing from 2015,Apartment,1947493.0,2350000.0,1650000.0,1690000.0,1928377.6,2158000.0,2170000.0,2216666.6666666665,4456.935483870968,5000.0,,3430.714285714286,3991.6666666666665,5038.888888888889,5000.0,4975.0,39.166666666666664
THOMSON PARK,100-150,20.0,Freehold,Terrace,3388000.0,3880000.0,,3060000.0,3880000.0,3880000.0,,,4322.222222222223,4000.0,,3600.0,,4350.0,4800.0,4750.0,80.83333333333333
THOMSON PARK,150-160,20.0,Freehold,Terrace,3402500.0,4250000.0,,3000000.0,2860000.0,3875000.0,,,,,,,,,,,
THOMSON PARK,150-200,20.0,Freehold,Terrace,3984444.0,4068888.0,,,,,3900000.0,4068888.0,5178.9473684210525,5600.0,2900.0,5500.0,4100.0,5225.0,5983.333333333333,,60.548928571428576
THOMSON PARK,200-250,20.0,Freehold,Semi-detached,4650000.0,4700000.0,,,,4600000.0,,4700000.0,4783.333333333333,8200.0,,3466.6666666666665,4300.0,7000.0,,,47.76422764227642
THOMSON PARK,250-300,20.0,Freehold,Semi-detached,4715400.0,4550800.0,,,4880000.0,,4550800.0,,6333.333333333333,8000.0,,,5475.0,8050.0,,,47.40416666666667
THOMSON PARK,300-350,,,,,,,,,,,,7000.0,7000.0,,7000.0,,,,,
THOMSON PARK,400-450,20.0,Freehold,Semi-detached,7000000.0,7000000.0,,,,,,7000000.0,,,,,,,,,
THOMSON PARK,600-650,20.0,Freehold,Semi-detached,9100000.0,9100000.0,,9100000.0,,,,,,,,,,,,,
THOMSON PLAZA,150-200,,,,,,,,,,,,6633.333333333333,7400.0,,,,7500.0,6225.0,7400.0,
THOMSON PLAZA,250-300,,,,,,,,,,,,6900.0,7000.0,,,6900.0,,,,
THOMSON PLAZA,300-350,20.0,99 yrs lease commencing from 1976,Apartment,2450000.0,2450000.0,,,,,,2450000.0,5700.0,5900.0,,5600.0,5900.0,,,,34.6045197740113
THOMSON RIDGE,150-200,20.0,Freehold,Terrace,4200000.0,4200000.0,,,4200000.0,,,,,,,,,,,,
THOMSON RIDGE,250-300,20.0,Freehold,Semi-detached,5681333.333333333,9280000.0,,4100000.0,4940000.0,5834000.0,9280000.0,,,,,,,,,,
THOMSON RIDGE,300-350,20.0,Freehold,Semi-detached,5780000.0,6300000.0,,,5450000.0,,5850000.0,6300000.0,,,,,,,,,
THOMSON RIDGE,350-400,20.0,Freehold,Semi-detached,6000000.0,6000000.0,,,6000000.0,,,,,,,,,,,,
THOMSON RIDGE,450-500,20.0,Freehold,Detached,7208888.0,7208888.0,,,,7208888.0,,,,,,,,,,,
THOMSON RIDGE ESTATE,100-150,,,,,,,,,,,,4040.625,5200.0,,2000.0,2000.0,5200.0,5362.5,,
THOMSON RIDGE ESTATE,150-200,,,,,,,,,,,,4340.0,5000.0,,3100.0,5166.666666666667,,,,
THOMSON RIDGE ESTATE,200-250,,,,,,,,,,,,8825.0,6300.0,,,11500.0,12000.0,5900.0,,
THOMSON RIDGE ESTATE,250-300,,,,,,,,,,,,8214.285714285714,8500.0,,8050.0,8225.0,,8500.0,,
THOMSON RIDGE ESTATE,300-350,,,,,,,,,,,,5925.0,13000.0,,3566.6666666666665,13000.0,,,,
THOMSON RIDGE ESTATE,350-400,,,,,,,,,,,,10900.0,10500.0,,,,11000.0,11000.0,10500.0,
THOMSON RISE ESTATE,100-150,,,,,,,,,,,,5516.666666666667,6100.0,,4950.0,,5500.0,,6100.0,
THOMSON RISE ESTATE,150-200,,,,,,,,,,,,8500.0,10000.0,,,,,8500.0,,
THOMSON RISE ESTATE,200-250,,,,,,,,,,,,7300.0,6300.0,,,,7300.0,,,
THOMSON RISE ESTATE,250-300,20.0,Freehold,Semi-detached,5259000.0,5718000.0,,,4800000.0,5718000.0,,,,,,,,,,,
THOMSON RISE ESTATE,300-350,,,,,,,,,,,,9500.0,9500.0,,,,9500.0,,,
THOMSON RISE ESTATE,450-500,,,,,,,,,,,,16000.0,16000.0,,,,16000.0,,,
THOMSON RISE ESTATE,500-550,20.0,Freehold,Detached,9487500.0,9450000.0,,,7800000.0,9500000.0,10325000.0,,7375.0,11000.0,,6900.0,8325.0,,,,71.5909090909091
THOMSON RISE ESTATE,550-600,20.0,Freehold,Detached,9295000.0,8290000.0,,,,,10300000.0,8290000.0,,,,,,,,,
THOMSON RISE ESTATE,600-650,,,,,,,,,,,,10800.0,10800.0,,10800.0,,,,,
THOMSON RISE ESTATE,650-700,,,,,,,,,,,,19250.0,27000.0,,11500.0,,27000.0,,,
THOMSON THREE,100-110,20.0,99 yrs lease commencing from 2012,Apartment,2059922.8235294118,2380000.0,1750000.0,1846333.3333333333,2040137.6,2330000.0,2415000.0,,4476.666666666667,5100.0,,3382.7272727272725,4291.666666666667,5350.0,4890.0,5120.0,38.88888888888889
THOMSON THREE,100-150,20.0,99 yrs lease commencing from 2012,Apartment,2492272.727272727,2930000.0,1927500.0,2486666.6666666665,2580000.0,2375000.0,2923333.3333333335,,,,,,,,,,
THOMSON THREE,110-120,,,,,,,,,,,,4563.636363636364,5650.0,,3150.0,4600.0,5750.0,5283.333333333333,5650.0,
THOMSON THREE,130-140,,,,,,,,,,,,6000.0,6500.0,,,,5800.0,6100.0,,
THOMSON THREE,140-150,,,,,,,,,,,,6800.0,6800.0,,,5200.0,7600.0,,6800.0,
THOMSON THREE,170-180,,,,,,,,,,,,8000.0,8000.0,,,,,8000.0,,
THOMSON THREE,250-300,,,,,,,,,,,,8666.666666666666,8000.0,,,7000.0,11000.0,8000.0,,
THOMSON THREE,300-350,20.0,99 yrs lease commencing from 2012,Strata Semi-detached,3420000.0,3700000.0,,2800000.0,3500000.0,3680000.0,3700000.0,,8350.0,9500.0,,8350.0,,,,,32.45614035087719
THOMSON THREE,40-50,20.0,99 yrs lease commencing from 2012,Apartment,838756.3846153846,900000.0,792500.0,761200.0,831083.25,881000.0,920000.0,900000.0,2676.8518518518517,3000.0,1800.0,2022.5806451612902,2484.782608695652,3233.3333333333335,3097.6190476190477,3100.0,25.0
THOMSON THREE,60-70,20.0,99 yrs lease commencing from 2012,Apartment,1339878.511627907,1578000.0,1180000.0,1222683.6923076923,1271300.0,1424888.888888889,1487841.142857143,1529333.3333333333,3255.827272727273,5000.0,2300.0,2432.03125,2969.5,3972.1153846153848,3842.1666666666665,3936.6666666666665,26.3
THOMSON THREE,70-80,,,,,,,,,,,,3460.0,3700.0,,,3000.0,,3766.6666666666665,,
THOMSON THREE,80-90,20.0,99 yrs lease commencing from 2012,Apartment,1377000.0,1400000.0,,1275000.0,,,1479000.0,,3500.0,4200.0,,2800.0,,,,4200.0,27.777777777777775
THOMSON THREE,90-100,20.0,99 yrs lease commencing from 2012,Apartment,1898638.857142857,2458000.0,1615000.0,1686875.0,1794142.857142857,2029750.0,2313722.0,,4156.794871794872,4800.0,,3144.0,3902.1739130434785,4958.333333333333,4795.833333333333,4960.0,42.673611111111114
THOMSON V ONE,100-110,20.0,99 yrs lease commencing from 2001,Apartment,1335000.0,1335000.0,,,1335000.0,,,,2300.0,2300.0,,2300.0,2300.0,,,,48.369565217391305
THOMSON V ONE,30-40,20.0,99 yrs lease commencing from 2001,Apartment,611666.6666666666,615000.0,,600000.0,620000.0,615000.0,,,2354.5454545454545,2900.0,,1862.5,2100.0,3083.3333333333335,,2900.0,17.67241379310345
THOMSON V ONE,40-50,20.0,99 yrs lease commencing from 2001,Apartment,686000.0,670000.0,,,,694000.0,,670000.0,2675.0,3400.0,,2200.0,2200.0,2900.0,,3400.0,16.42156862745098
THOMSON V ONE,50-60,20.0,99 yrs lease commencing from 2001,Apartment,891500.0,888000.0,,,891500.0,,,,3275.0,3300.0,,,3266.6666666666665,,3300.0,,22.424242424242422
THOMSON V ONE,70-80,,,,,,,,,,,,3900.0,3700.0,,,4100.0,,3700.0,,
THOMSON V ONE,80-90,20.0,99 yrs lease commencing from 2001,Apartment,1100000.0,1100000.0,,,1100000.0,,,,3387.5,3800.0,,3050.0,3350.0,,3800.0,,24.12280701754386
